(2.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0): 0.5014860664999999
(2.0, 1.0, 1.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0): 0.50826686
(2.0, 1.0, 1.0, 0.0, 2.0, 2.0, 1.0, 0.0, 1.0): 0.55
(2.0, 1.0, 1.0, 0.0, 2.0, 2.0, 1.0, 2.0, 1.0): 0.5
(0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 2.0): 0.5
(0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 0.0, 2.0): 0.5
(0.0, 2.0, 0.0, 1.0, 2.0, 1.0, 0.0, 0.0, 2.0): 0.5
(0.0, 2.0, 0.0, 1.0, 2.0, 1.0, 1.0, 0.0, 2.0): 0.55
(0.0, 2.0, 0.0, 1.0, 2.0, 1.0, 1.0, 2.0, 2.0): 1
(0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0): 0.5
(2.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0): 0.5
(0.0, 2.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0): 0.5
(0.0, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0): 0.5
(0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 0.0, 1.0): 0.5
(0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 1.0): 0.5
(0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 2.0, 1.0): 0.5
(1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0): 0.5
(0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0): 0.5
(0.0, 0.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0): 0.5
(0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0): 0.5
(0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 0.0, 1.0): 0.5
(0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 1.0, 1.0): 0.5
(0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 0.0, 1.0): 0.5
(0.0, 0.0, 2.0, 1.0, 1.0, 2.0, 2.0, 0.0, 1.0): 0.499999976485417
(1.0, 0.0, 2.0, 1.0, 1.0, 2.0, 2.0, 0.0, 1.0): 0
(0.0, 1.0, 2.0, 1.0, 1.0, 2.0, 2.0, 0.0, 1.0): 0.5
(0.0, 0.0, 2.0, 1.0, 1.0, 2.0, 2.0, 1.0, 1.0): 0.5
(2.0, 0.0, 2.0, 1.0, 1.0, 2.0, 2.0, 0.0, 1.0): 0.4999999978756373
(0.0, 2.0, 2.0, 1.0, 1.0, 2.0, 2.0, 0.0, 1.0): 0.5
(0.0, 0.0, 2.0, 1.0, 1.0, 2.0, 2.0, 2.0, 1.0): 0.5
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0): 0.5
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0): 0.5
(1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0): 0.5
(1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 2.0, 2.0): 0.5
(1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0): 0.5
(1.0, 2.0, 0.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0): 0.45
(1.0, 2.0, 1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0): 0
(0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(2.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 2.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 2.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 2.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0): 0.5
(0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0): 0.5
(0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0): 0.5
(0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.5
(1.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5004197077047214
(0.0, 2.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 2.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0): 0.5
(0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0): 0.5
(0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0): 0.5
(0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0): 0.5
(0.0, 2.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 2.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 2.0): 0.5
(0.0, 2.0, 2.0, 1.0, 1.0, 0.0, 1.0, 0.0, 2.0): 0.5
(0.0, 2.0, 2.0, 1.0, 1.0, 0.0, 1.0, 2.0, 2.0): 0.45
(1.0, 2.0, 2.0, 1.0, 1.0, 0.0, 1.0, 2.0, 2.0): 0
(0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.49999999999999867
(0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.5
(1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.5
(1.0, 2.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0): 0.5
(1.0, 2.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 2.0): 0.5
(1.0, 2.0, 1.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0): 0.5
(1.0, 2.0, 1.0, 1.0, 1.0, 2.0, 2.0, 0.0, 2.0): 0.545
(1.0, 2.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0): 1
(2.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0): 7.984089634915915e-26
(2.0, 0.0, 1.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0): 0.5
(2.0, 0.0, 1.0, 2.0, 0.0, 1.0, 1.0, 0.0, 0.0): 0.5
(2.0, 0.0, 1.0, 2.0, 2.0, 1.0, 1.0, 0.0, 0.0): 0.455
(2.0, 0.0, 1.0, 2.0, 2.0, 1.0, 1.0, 0.0, 1.0): 0
(0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0): 0.500405
(0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0): 0.5
(1.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0): 0.5
(1.0, 0.0, 2.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0): 0.5
(1.0, 0.0, 2.0, 2.0, 2.0, 1.0, 0.0, 0.0, 1.0): 0.5
(1.0, 0.0, 2.0, 2.0, 2.0, 1.0, 0.0, 2.0, 1.0): 0.52615
(1.0, 1.0, 2.0, 2.0, 2.0, 1.0, 0.0, 2.0, 1.0): 0.67195
(1.0, 0.0, 2.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0): 0.5
(1.0, 2.0, 2.0, 2.0, 2.0, 1.0, 0.0, 2.0, 1.0): 1
(1.0, 0.0, 2.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0): 1
(1.0, 1.0, 2.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0): 1
(0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0): 0.5
(0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 0.0): 0.5
(2.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 0.0): 0.5
(2.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 1.0, 0.0): 0.5
(2.0, 0.0, 2.0, 2.0, 1.0, 0.0, 1.0, 1.0, 0.0): 0.45
(2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0, 1.0, 0.0): 0
(0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.9999262907843607
(0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.9999846809432883
(0.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.5950000000000001
(0.0, 1.0, 2.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0): 0.5
(1.0, 1.0, 2.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0): 0.55
(0.0, 1.0, 2.0, 1.0, 2.0, 1.0, 0.0, 0.0, 2.0): 0.5
(0.0, 1.0, 2.0, 1.0, 2.0, 0.0, 1.0, 0.0, 2.0): 0.5
(0.0, 1.0, 2.0, 1.0, 2.0, 0.0, 0.0, 1.0, 2.0): 0.5
(2.0, 1.0, 2.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0): 1
(0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 0.0, 0.0, 2.0): 1
(0.0, 1.0, 2.0, 1.0, 2.0, 0.0, 2.0, 0.0, 2.0): 1
(0.0, 1.0, 2.0, 1.0, 2.0, 0.0, 0.0, 2.0, 2.0): 0.5
(1.0, 1.0, 2.0, 1.0, 2.0, 2.0, 0.0, 0.0, 2.0): 1
(1.0, 1.0, 2.0, 1.0, 2.0, 0.0, 2.0, 0.0, 2.0): 1
(1.0, 1.0, 2.0, 1.0, 2.0, 0.0, 0.0, 2.0, 2.0): 0.5
(1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 0.0, 0.0, 2.0): 0.5
(1.0, 1.0, 2.0, 1.0, 2.0, 0.0, 1.0, 0.0, 2.0): 0
(1.0, 1.0, 2.0, 1.0, 2.0, 0.0, 0.0, 1.0, 2.0): 0.5
(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.5000469968643994
(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0): 0.5
(0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0): 0.5
(0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0): 0.5
(0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0): 0.5
(0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 2.0, 0.0): 0.5
(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0): 0.5
(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 1.0): 0.5
(2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0): 0.5
(0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0): 0.495
(0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0): 0.4264097780373248
(0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 2.0, 0.0): 0.5
(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0): 0.5
(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 2.0): 0.5
(0.0, 1.0, 0.0, 2.0, 1.0, 0.0, 0.0, 2.0, 0.0): 0.5
(1.0, 1.0, 0.0, 2.0, 1.0, 0.0, 0.0, 2.0, 0.0): 0.5
(1.0, 1.0, 2.0, 2.0, 1.0, 0.0, 0.0, 2.0, 0.0): 0.507925
(1.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0, 2.0, 0.0): 0.5
(1.0, 1.0, 2.0, 2.0, 1.0, 2.0, 1.0, 2.0, 0.0): 0.45
(1.0, 1.0, 2.0, 2.0, 1.0, 2.0, 1.0, 2.0, 1.0): 0
(2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0): 0.5000695412679494
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0): 0.5
(1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.500137655
(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5119824694146273
(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0): 0.5000428770070785
(0.0, 0.0, 2.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0): 0.49822853
(0.0, 0.0, 2.0, 1.0, 2.0, 0.0, 1.0, 0.0, 0.0): 0.5
(0.0, 0.0, 2.0, 1.0, 2.0, 0.0, 1.0, 0.0, 2.0): 0.5
(0.0, 0.0, 2.0, 1.0, 2.0, 0.0, 1.0, 1.0, 2.0): 0.5
(0.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 1.0, 2.0): 0.45
(1.0, 2.0, 2.0, 1.0, 2.0, 0.0, 1.0, 1.0, 2.0): 0
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0): 0.5
(0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 1.0): 0.5
(0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 2.0, 0.0, 1.0): 0.5
(0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 2.0, 2.0, 1.0): 0.5
(1.0, 0.0, 0.0, 2.0, 0.0, 1.0, 2.0, 2.0, 1.0): 0.5
(1.0, 2.0, 0.0, 2.0, 0.0, 1.0, 2.0, 2.0, 1.0): 0.5
(1.0, 0.0, 2.0, 2.0, 0.0, 1.0, 2.0, 2.0, 1.0): 0.405
(1.0, 0.0, 0.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0): 0.5
(1.0, 1.0, 0.0, 2.0, 0.0, 1.0, 2.0, 2.0, 1.0): 0.5
(1.0, 0.0, 1.0, 2.0, 0.0, 1.0, 2.0, 2.0, 1.0): 0
(1.0, 0.0, 0.0, 2.0, 1.0, 1.0, 2.0, 2.0, 1.0): 0
(1.0, 0.0, 2.0, 2.0, 1.0, 1.0, 2.0, 2.0, 1.0): 0
(0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0): 0.5
(0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0): 0.5
(0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 1.0): 0.5
(0.0, 2.0, 0.0, 1.0, 0.0, 2.0, 2.0, 0.0, 1.0): 0.5
(0.0, 2.0, 0.0, 1.0, 0.0, 2.0, 2.0, 1.0, 1.0): 0.5
(0.0, 2.0, 0.0, 1.0, 2.0, 2.0, 2.0, 1.0, 1.0): 0.5
(1.0, 2.0, 0.0, 1.0, 2.0, 2.0, 2.0, 1.0, 1.0): 0.55
(1.0, 2.0, 2.0, 1.0, 2.0, 2.0, 2.0, 1.0, 1.0): 1
(0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0): 0.50105705
(0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0): 0.5
(0.0, 1.0, 2.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0): 0.5
(1.0, 1.0, 2.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0): 0.5
(0.0, 1.0, 2.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0): 0.5
(0.0, 1.0, 2.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0): 0.5
(0.0, 1.0, 2.0, 0.0, 2.0, 0.0, 1.0, 1.0, 0.0): 0.5
(0.0, 1.0, 2.0, 0.0, 2.0, 0.0, 0.0, 1.0, 1.0): 0.5
(2.0, 1.0, 2.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0): 0.9999999164374984
